537	17.5	-45	44
538	22.5	-45	44
539	27.5	-45	44
540	32.5	-45	44
541	37.5	-45	44
542	42.5	-45	44
543	47.5	-45	44
544	52.5	-45	44
545	57.5	-45	44
546	62.5	-45	44
547	-65	-50	49
548	-60	-50	49
549	-55	-50	49
550	-50	-50	49
551	-45	-50	49
552	-40	-50	49
553	-35	-50	49
554	-30	-50	49
555	-25	-50	49
556	-20	-50	49
557	-15	-50	49
558	-10	-50	49
559	-5	-50	49
560	0	-50	49
561	5	-50	49
562	10	-50	49
563	15	-50	49
564	20	-50	49
565	25	-50	49
566	30	-50	49
567	35	-50	49
568	40	-50	49
569	45	-50	49
570	50	-50	49
571	55	-50	49
572	60	-50	49
573	-62.5	-55	54
574	-57.5	-55	54
575	-52.5	-55	54
576	-47.5	-55	54
577	-42.5	-55	54
578	-37.5	-55	54
579	-32.5	-55	54
580	-27.5	-55	54
581	-22.5	-55	54
582	-17.5	-55	54
583	-12.5	-55	54
584	-7.5	-55	54
585	-2.5	-55	54
586	2.5	-55	54
587	7.5	-55	54
588	12.5	-55	54
589	17.5	-55	54
590	22.5	-55	54
591	27.5	-55	54
592	32.5	-55	54
593	37.5	-55	54
594	42.5	-55	54
595	47.5	-55	54
596	52.5	-55	54
597	57.5	-55	54
598	62.5	-55	54
